orario_id,classe_id,classe,corso,gruppo,sede,giorno_numero,giorno,ora,inizio,fine,cattedra_id,docente_username,docente_cognome,docente_nome,materia,tipo,note
4,11,4A,ITAF,ITAF,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,11,4A,ITAF,ITAF,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,1,Lunedi,1,08:00,09:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,1,Lunedi,2,09:00,10:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,15,5A,ITAF,ITAF,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,1,Lunedi,1,08:00,09:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,1,Lunedi,2,09:00,10:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,3,1A,SIA,SIA,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,1,Lunedi,1,08:00,09:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,1,Lunedi,2,09:00,10:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,7,2A,SIA,SIA,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,1,Lunedi,1,08:00,09:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,1,Lunedi,2,09:00,10:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,8,3A,SIA,SIA,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,1,Lunedi,1,08:00,09:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,1,Lunedi,2,09:00,10:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,12,4A,SIA,SIA,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,1,Lunedi,1,08:00,09:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,1,Lunedi,2,09:00,10:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,1,Lunedi,3,10:00,11:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,1,Lunedi,4,11:00,12:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,1,Lunedi,5,12:00,13:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,1,Lunedi,6,13:00,14:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,2,Martedi,1,08:00,09:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,2,Martedi,2,09:00,10:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,2,Martedi,3,10:00,11:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,2,Martedi,4,11:00,12:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,2,Martedi,5,12:00,13:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,2,Martedi,6,13:00,14:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,3,Mercoledi,1,08:00,09:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,3,Mercoledi,2,09:00,10:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,3,Mercoledi,3,10:00,11:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,3,Mercoledi,4,11:00,12:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,3,Mercoledi,5,12:00,13:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,3,Mercoledi,6,13:00,14:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,4,Giovedi,1,08:00,09:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,4,Giovedi,2,09:00,10:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,4,Giovedi,3,10:00,11:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,4,Giovedi,4,11:00,12:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,4,Giovedi,5,12:00,13:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,4,Giovedi,6,13:00,14:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,5,Venerdi,1,08:00,09:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,5,Venerdi,2,09:00,10:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,5,Venerdi,3,10:00,11:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,5,Venerdi,4,11:00,12:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,5,Venerdi,5,12:00,13:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,5,Venerdi,6,13:00,14:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,6,Sabato,1,08:00,09:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,6,Sabato,2,09:00,10:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,6,Sabato,3,10:00,11:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,6,Sabato,4,11:00,12:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,6,Sabato,5,12:00,13:00,,,,,,,
4,14,5A,SIA,SIA,ACIIEF,6,Sabato,6,13:00,14:00,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,1,Lunedi,1,14:30,15:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,1,Lunedi,2,15:30,16:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,1,Lunedi,3,16:30,17:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,1,Lunedi,4,17:30,18:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,1,Lunedi,5,18:30,19:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,1,Lunedi,6,19:30,20:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,2,Martedi,1,14:30,15:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,2,Martedi,2,15:30,16:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,2,Martedi,3,16:30,17:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,2,Martedi,4,17:30,18:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,2,Martedi,5,18:30,19:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,2,Martedi,6,19:30,20:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,3,Mercoledi,1,14:30,15:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,3,Mercoledi,2,15:30,16:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,3,Mercoledi,3,16:30,17:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,3,Mercoledi,4,17:30,18:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,3,Mercoledi,5,18:30,19:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,3,Mercoledi,6,19:30,20:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,4,Giovedi,1,14:30,15:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,4,Giovedi,2,15:30,16:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,4,Giovedi,3,16:30,17:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,4,Giovedi,4,17:30,18:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,4,Giovedi,5,18:30,19:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,4,Giovedi,6,19:30,20:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,5,Venerdi,1,14:30,15:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,5,Venerdi,2,15:30,16:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,5,Venerdi,3,16:30,17:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,5,Venerdi,4,17:30,18:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,5,Venerdi,5,18:30,19:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,5,Venerdi,6,19:30,20:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,6,Sabato,1,14:30,15:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,6,Sabato,2,15:30,16:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,6,Sabato,3,16:30,17:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,6,Sabato,4,17:30,18:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,6,Sabato,5,18:30,19:30,,,,,,,
5,16,5B,IP19,IP19,ACIIEF SER,6,Sabato,6,19:30,20:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,1,Lunedi,1,14:30,15:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,1,Lunedi,2,15:30,16:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,1,Lunedi,3,16:30,17:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,1,Lunedi,4,17:30,18:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,1,Lunedi,5,18:30,19:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,1,Lunedi,6,19:30,20:30,,,,,,,
